id,lyrics,label
T1_TRAIN_1637,"Plebe, ya te manchaste las manos de sangre, ni modo, ya no queda de otra, solo queda entrarle, te enseñaste a matar temprano y has tomado el mal camino, no cumples ni lo quince años, y aun tienes la cara de niño, no llores ni te sientas mal, así todos empezamos, bienvenido al mundo real, ahora ya eres un sicario. Tus lagrimas seca muchacho, pronto vas a acostumbrarte, tus manos están temblando como cualquier principiante, las calles han sido tu escuela y el vandalismo tu vida, pasaste hambres y tristezas, la mafia ahora es tu familia, escucha bien lo que te digo, pondré esta pistola en tus manos, tú me cuidas, yo te cuido, me traicionas y te mato. Pasaron tan solo dos años y el novato se hizo experto, al estilo siciliano, no sentía remordimiento, el niño se fue para siempre y el hombre salió en defensa, soy pistolero de un jefe, más de cien llevo en mi cuenta. Al juez eterno encomiendo el alma mía, solo el puede juzgarme y perdonarme, esta oración de mis pasos cuida, pero la sombra de la muerte me seguirá, ser sicario ahora es mi vida, escogí este camino, y ya no hay marcha atrás. Salí de misión aquel día y me integré a mi comando, recé tres Aves Marías y me empuñé mi rosario, la cita se volvió una trampa, los socios se hicieron contrarios, resistíamos con balas en medio del fuego cruzado, pero ellos eran demasiados, ya no había escapatoria, cayeron todos mis aliados y vacía quedo mi pistola. Los impactos fueron certeros, tres balas pasan el blindaje, un frío recorre mi cuerpo, hay sangre por todas partes, tú sabes que yo no soy malo, la vida me ha llevado a esto, soy culpable y he pecado, falte al quinto mandamiento, dios mío, ábreme tus puertas, por favor no me dejes solo, la muerte se sentó a mi mesa y siento que me toca el hombro. Plebes que siguen mis pasos, voy a darles un consejo, valoren familia y trabajo, sean hombres de provecho, en la mafia hay dos cosas seguras: O la cárcel o la muerte, por mala suerte encontré la segunda y tan solo tenía 17.",NM
T1_TRAIN_1638,"presente esta noche. Cielo azul, cielo nublado, cielo de mi pensamiento, quisiera estar a tu lado para vivir más contento, para vivir más contento. Soy el hombre más dichoso cuando tú estás a mi lado, hasta el sueño se me quita aunque esté bien desvelado, aunque esté bien desvelado. Un pintor pintó una rosa con una flor de Alelía, pero no hay pintor que pinte los ojos de mi María, los ojos de mi María. Muchas gracia', bueno, yo quiero, antes que nada, darles las gracias a todos por acompañarnos esta noche y que sepan que este disco era un sueño para nosotros que hoy, gracias a Dios, se nos está haciendo realidad. Rendir un gran homenaje a toda esa gente que nosotros sabemos que ha participado de manera muy directa para que la música norteña esté ya siendo reconocida a nivel mundial. Hablar de tantos artistas que esta noche, bueno, hay fotografías de todos ellos de momentos muy especiales; algunos ya no están con nosotros, se nos adelantaron un poquito en el camino y los vamos a recordar también en este, en este homenaje y, a los que están aquí presentes, que Dios les dé mucha vida y muchas gracias, muchas gracias por todo lo que han hecho por la música norteña y especialmente quiero dedicar este disco para mi padre que está aquí presente esta noche.",NM
T1_TRAIN_1639,"Tu bien sabes, que si he querido a alguien, ese alguien a sido tu, no sientas pena, no me aflige tu ingratitud, sabes jugar a matar, juegas al hombre fatal, que bien te va esa virtud. Coro-, adios Adios, te dice mi corazon, y ni te pienses q me causas dolor, otra vida, otra piel, no hay nada que perder, no me interesa derramar ni una lagrima mas. Coro se repite 2X.",M
T1_TRAIN_1640,"te llevas del todo.... He intentado casi todo para convencerte, mientras el mundo se derrumba todo, aquí a mis pies, mientras aprendo de esta soledad que desconozco, me vuelvo a preguntar quizás si sobreviviré, porque sin ti me queda la conciencia helada y vacía, porque sin ti me he dado cuenta amor que no renaceré, porque yo he ido más allá del límite de la desolación, mi cuerpo, mi mente y mi alma, ya no tienen conexión, y yo te juro que.... Lo dejaría todo por que te quedaras, mi credo, mi pasado, mi religión, después de todo, estás rompiendo nuestros lazos, y dejas en pedazos este corazón, mi piel también la dejaría, mi nombre, mi fuerza, hasta mi propia vida, y qué más da perder, si te llevas del todo mi fe, ¿Qué no dejaría?.",NM
T1_TRAIN_1641,"¡Ángela Aguilar!. Creías que no había de hallar amor como el que perdí, tan al pelo lo jallé que ni me acuerdo de ti, una sota y un caballo burlarse querían de mí, ¡ay!, malhaya, ¿quién dijo miedo? Si para morir, nací. Amigos, les contaré una acción particular, si me queren, sé querer; si me olvidan, sé olvidar, nomás un orgullo tengo: que a nadie le sé rogar, ¡ay!, que la chancla que yo tiro no la vuelvo a levantar. ¡Eso!, ahora con ustedes: Leonardo Antonio Aguilar. Barrio de Jesús María y, ay, que tropezón me di, por andar toreando un chivo de los malditos de aquí, verdad de Dios que se los digo, que solo el cielo será testigo ¡Ese es m'ijo!, me gusta dormir en alto para pasearme en la azotea, y gritarle al güey que tienes que aquí esta quien te torea ¡Ole!, verdad de Dios Verdad de Dios que se los digo Que se los digo, que solo el cielo será testigo ¡Sí señor!; ¡ay, chivo!. ¡Se vale bailar, ahí les va!. Andando voy por la vida nomás recorriendo el mundo, si quieren que se los diga, yo soy un alma sin dueño, a mí no me importa nada, para mi la vida es un sueño Échele, yo tomo cuándo yo quiero, no miento soy muy sincero, y soy como las gaviotas, volando de puerto en puerto, yo sé que esta vida es corta, al fin que también la debo ¡Dice!. El día en que yo me muera, no voy a llevarme nada, hay que darle gusto al gusto, la vida pronto se acaba, lo que pasó en este mundo nomás el recuerdo queda, ya muerto voy a llevarme. Nada, para todos aquellos que se creen más que otros, para todos aquellos que por su posición política, económica o social, mejor a la de algunos, se creen superiores, y creen que nunca se van a morir los güeyes, para todos esos pobrecitos, que sepan que lo único que se van a llevar, es lo mismo que todo este público de MTV Unplugged, es lo mismo que Ángela Aguilar, lo mismo que se va a llevar Leonardo Aguilar, y lo mismo que se va a llevar este güey también. Nomás un puño de tierra. El aplauso para mis vástagos.",NM
T1_TRAIN_1642,"sou, Boneiru, one love. Yeah, jeon, yeah. Vamo', vamo' a romper Ey, no hay tiempo para perder Ey, de la disco para el motel Uh, más mala que Annabelle, baila y todos le hacen coro Uh, te deja marca'o como El Zorro, no pierdo mi tiempo, es oro, todo me lo gasto, no ahorro Uh. Machika, machika, machika Machika, turbo, nitro en la máquina Machika, siempre para elante, nunca para atrá', aquí estamo' duro', somo' global. Estoy muy borracho y no puedo más No, no, y no puedo más. Caliente hasta en la nevera, en la cima sin escalera, la sensación de la favela Favela, salió a romper fronteras, las mujeres como yo que no se quitan, que de lejos se identifican, siempre están cuando las solicitan, achica que yo soy tu chica. Representa tu bandera, mi música es nueva era, a mí me dan play donde sea, machuca que estás que te quemas. J Balvin, Jeon, anitta, aruba, Korsou, Boneiru, one love.",M
T1_TRAIN_1643,"ria de los Inmortales. Ye-eh, ye-eh, tú estás buena, bebé, y sin mandarte a hacer, quiero fumar y darte hasta el amanecer, te juro que me gusta todos de ti, todo de ti. Pero lo que me mata, es cuando pone cara de bellaca, se besa con la amiga y no son patas, fina, pero en la cama tremenda sata, yeh, tú misma baja' el zipper y lo sacas. Austin, baby ¡Au!, me bebí un jarabe que es para la tos, le pedí una amiguita y me trajo dos, le metí toda la noche a lo nivel Dios, me llegó el regalo adelanta'o de Santa Claus Wow, fuerte, no fue golpe de suerte No, le di una pastilla y se puso indecente Loquita, aunque media loquita la demente, le enseñé este bicho y se puso coherente, por eso ella siempre me llama Yeah, cada vez que ella está sola Ajá, cuando llego me lo mama Uy, bien rico, no importa la hora jajaja, siempre se me manifiesta Siempre, luego tomamo' una siesta Siesta, despertamos y se me trepa encima, y para hacerlo de nuevo se presta. Noriel, mi baby es una atrevida Ajá, quiere chingar conmigo de por vida, a el novio un par de veces se las pegó Wuh, porque ese cabrón la tenía aburrida, siempre que la llamo le llega enseguida, todos lo que me gusta nunca se le olvida No, quieres que te diga Ah, ella va a ser leal a este bicho Mientras el cabrón tenga vida, se toca y me baila, si anda con la amiga digo que la traiga, pone el teléfono en modo de avión para que nunca le suene y no se me distraiga Ajá, siempre echamos más de uno, se envuelve en el humo, fuma si yo fumo, la baby dice que no es pata, pero le encantan los dos para uno Wuh. Todo los trucos ella se los sabe Ah, chingando tiene la clave, que los dos pensamos iguale', y en la cama todo se vale, es una diabla Es una diabla, que nada más piensa en mí cuando está bellaca, eh-eh, eh-eh, eh. Bryant Myers, hoy te vo' a torturar, baby, tu cuerpo es un mural, ¿Ese culote es natural? Yo te lo quiero inaugurar, como en The Purge, esta noche yo te vo' a depurar, ¿Cuánto tú me vas a durar? Ese totito hoy yo te lo vo' a saturar, tú eres una enferma y este bicho es el único que te va a curar, yo sé que a ti y a la amiga tuya también le encantan el bi, ustedes hacen threesomes con cojone', ya casi parecen lesbi', baby, en mi chalet hay room service, hoy te lo vo' a meter completo hasta que te llegue a la pelvis, a tu ex cuando yo lo vi, lo puse a correr toda la recta del presbi. Brytiago, baby, cuando dan las 12, un phillie, ojitos chiquitos, nadie las conoce, una es como Rihanna la otra es Amber Rose, adicta con ser atrevida, loca con que una a la otra la rose, se pasa metida en YouPorn, buscando aprenderse todositas las pose', me lo chupa y no para hasta que acaba, me la drage'o con la lengua llena 'e baba, sin phillies dijo que no se arrebataba, cuando tiene relaciones ella misma es la que se graba Wuh, vive viajando en éxtasis, tú la ves por las redes y no se ve así, yo que soy un bellaco desde que nací, las invité para hacer un trío y las dos dijeron que sí-í, el sexo va a llover, exceso de placer, no sé si va a poder con toda las poses que le vo' a hacer, hoy nos vamo' a joder, apenas empecé, yo abuso contigo como mismo abuso de las tramadols y las percocet. Almighty, It is the game changer, si tu amiga hoy no puede, busco otra que diga que sí y se besan entre sí, luego hacen la seis-nueve Wuh, las dos se tocan y llueven, las pongo a fumar para que se eleven, baby, cumple mi fantasy, ¿o es que tú no te atreves?. Llegó tu Roberto Clemente, también tu Chayanne, yo soy tu pirata, quiero fumar con tu gata, baby, yo cacho las libras de kushy barata, bajo con la aguja y la bata, y te inyecto la tecata, me lo mama mientras se retrata, si tú eres pata, yo meto las patas, están poderosas, el buffet 'e Ponderosa Ah, son espinas sin rosas, ustedes son un libro y yo soy el lector que siempre las desglosa Tú sabe', que Dios me perdone, ateo a los condone', me le' vengo adentro y hasta el sol de hoy no hay pensiones, solo mis hijo y son estos cabrones, ¡Almighty!. Baby, yo soy tu Drake Yeh, tú eres mi Rihanna Rihanna, yo soy un bellaco, bebé, pero tú me ganas Wuh, yo soy fan de tu boca, tus nalgas, tus tetas, tus ojos y tu piel, pero es esa carita 'e bellaca la que hace que yo te lo quiera meter, ninguna puta le llega No, sale a janguear y a la casa no llega Wuh, tienen novio, pero se las pega, mi bicho es su hookah y no se le despega No se le despega, baby, tú eres bellaca, pues envía el location para que lo confirme Au, yo dándote bicho y tu novio meti'o en Planet Fitness. Auuu, Austin baby, Arcangel pa, bad Bunny, Bryant Myers, almighty, noriel, Brytiago, Baby Rasta, hear This Music, Dí-Díselo Luian, Mambo Kingz, 'Pérate dame un break, Mambo Kingz, oh yeah, uy, Alex Killer, jaja, mami yo sé que tú estabas esperando que yo mencionara el bicho, ¿O que tú quieres, que te hable de rifles y de pistola'?, si a última hora lo que yo te voy a meter es el bicho ¡Uh!, la Industria de los Inmortales.",M
T1_TRAIN_1644,"tickets as low as $80, de que sirvio enamorarme de ti, sabiendo que no iba a funcionar, queriendote mas que a mi propia vida.... De que sirvio enamorarme de ti, sabiendo que no iba a funcionar, queriendote mas que a mi propia vida, yo te entregue todo mi corazon y el destino nos vino a separar, que ingenuo fue pensar en la felicidad. No se por que el destino a jugado con los dos yo no comprendo, cual es la razon.... Dame una mirada amor, solo una mirada, simpre yo te voy amar, no tengas miedo de llorar que a tu lado voy a estar amor.",NM
T1_TRAIN_1645,"Por unos ojitos negros, negritos como mi suerte. Me estoy quitando la vida, me van a causar la muerte. Si de día me encandelan, de noche no quieren verme. Quieres decirme serrana, qué hace falta para quererte. El día que tú me mires, con cariño y sin desprecio.",NM
T1_TRAIN_1646,"Hemo' chinga'o veinte vece' pero sigo bellaco, tengo a tu puta de rodilla' como si está en un atraco, demasiado bellaco 1guilthy, demasiado bellaco, la' puta' má' loca' tienen lo' mejore' papo', me busco la funda, puta, soy el hombre del saco, no, no es Navidad, puta, pero está nevando, ey, cuando hay dinero son pana', ey, pero si 'tá roto nadie llama, la coca está escama, los coche' son de alta gama, puta surcoreana, Kitana con la katana, creo que soy Canelita por Cádiz con mi gitana, ey, ey, еy, ey, no tengo amigo', si me canso dе la' prenda' se las doy a lo' adicto', no pue' joder conmigo, ere' un mendigo, fuck, no creo en hombre' porque siempre me han vendido Eh, crimen perfecto, no hay cara', no hay testigo' Ey; -ti-ti-ti-ti, no habléi' de mí que no tenéi' ni para vestiro' Ey; -ro-ro-ro-ro, me la chupó tan bien que le compré un vestido ¿Qué?, si es que Sequito es má' gitano que un chino Eh, comiendo faita con comino, ese coñito concorrido, leyenda, narco corrido, en las calle' no te quieren, pichón, haces mucho ruido. Nunca las compran, las puta' yo la' alquilo, 'Tamo en la trampa, aquí siempre hay guerra, aquí no hay paz, ¿Qué? 'Tamos vendiendo, ¿Qué? Comi'a para perro', puta, te invito a mi entierro, o déjame tira'o en la calle como un perro. ¿Qué? ¿Qué? ¿Qué-Qué-Qué? ¿Qué? ¿Qué?.",M
T1_TRAIN_1647,"Ey, devuélveme la vida que te la has llevado, todas las noches que tú me has robado, malditos celos que me han desvelado, las ilusiones que me han secuestrado, con mis pecados allí me he mudado, bajo del puente donde yo te amo. Quemo las teclas negras del piano, las decisiones ya son de cristal, y no soporto pensar que fue en vano, necesito sentir que es verdad, y no son cuervos, suenan mis quejidos, aunque abortaras los dos ya eran míos, mírame y dime que yo no he sufrido, y buscame en objetos perdidos, tirarme a mí es más fácil que a un plato, y cuando miento a mí me parta un rayo, y sabes, con el diablo yo hice un pacto, no tengo un sueño que sea tan barato, efímera es la vida, se escribe con lápiz, amaneceres en Kingston y en Cádiz, nadie te dijo que yo fuera un Bambi, ni que estar conmigo fuera fácil. La culpa se burla en mi cara, me insulta y me deja sin respiración, y puedo mentiros a todos, pero a mí no, y yo sabia que no te amaba, y que lo bueno siempre acaba, y ya he quemado nuestra almohada, que todas las noches de ti susurraba, y todo lo que dije tuvo su sentido, el error, haberte mentido, abandonar tu corazón herido, una montaña rusa, ya no tengo otra excusa, ni el diablo se asusta, ni en esto tú y yo tuvimos la culpa.",M
